Date,AFDIS.zw,BAT.zw,CAFCA.zw,CBZ.zw,DLTA.zw,DZL.zw,ECO.zw,OKZ.zw,SEED.zw
2019-01-03,4.255715520732066,91.78994260402496,2.864958814610476,0.4172270118364771,3.423049902677011,0.5006724142037724,6.1067393564746535,0.8066388895505222,5.563026824486361
2019-01-04,4.255715520732066,91.78994260402496,2.864958814610476,0.3894118777140453,3.423049902677011,0.5006724142037724,6.01950022281073,0.7982943493137927,5.563026824486361
2019-01-07,4.255715520732066,91.78994260402496,2.864958814610476,0.3894118777140453,3.3629963956125017,0.5006724142037724,6.01950022281073,0.8066388895505222,5.563026824486361
2019-01-08,4.255715520732066,91.78994260402496,2.864958814610476,0.3894118777140453,3.4230499026770103,0.5006724142037724,5.670543688155036,0.8066388895505222,5.563026824486361
2019-01-09,4.255715520732066,91.78994260402496,2.864958814610476,0.3894118777140453,3.362996395612501,0.5006724142037724,5.888641522314845,0.7510086213056587,5.563026824486361
2019-01-10,4.255715520732066,91.78994260402496,2.864958814610476,0.3894118777140453,3.42304990267701,0.5006724142037724,5.888641522314845,0.7510086213056587,5.563026824486361
2019-01-11,4.255715520732066,91.78994260402496,2.864958814610476,0.4172270118364771,3.42304990267701,0.5006724142037724,6.01950022281073,0.8066388895505222,5.563026824486361
2019-01-14,4.255715520732066,91.78994260402496,2.864958814610476,0.4172270118364771,3.42304990267701,0.5006724142037724,6.630174158458196,0.8066388895505222,5.563026824486361
2019-01-17,4.255715520732066,91.78994260402496,2.864958814610476,0.5006724142037725,3.603210423870536,0.5006724142037724,6.761032858954081,0.8066388895505222,5.563026824486361
2019-01-21,4.255715520732066,91.78994260402496,2.864958814610476,0.5006724142037725,3.7353281394124553,0.5006724142037724,7.851522029753128,0.8066388895505222,5.563026824486361
2019-01-22,4.255715520732066,91.78994260402496,2.864958814610476,0.5006724142037725,3.843424452128572,0.5006724142037724,6.979130693113891,0.8900842919178178,5.563026824486361
2019-01-23,4.255715520732066,91.78994260402496,2.864958814610476,0.5006724142037725,3.843424452128572,0.5006724142037724,6.761032858954081,0.9039918589790338,5.563026824486361
2019-01-24,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.843424452128572,0.5006724142037724,6.761032858954081,0.890084291917818,5.563026824486361
2019-01-25,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.7833709450640622,0.4728572800813407,6.71741329212212,0.890084291917818,5.563026824486361
2019-01-28,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.7833709450640622,0.4728572800813407,6.673793725290158,0.890084291917818,5.563026824486361
2019-01-29,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.7833709450640622,0.4728572800813407,6.630174158458196,0.890084291917818,5.563026824486361
2019-01-30,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.7833709450640622,0.4728572800813407,6.542935024794272,0.890084291917818,5.563026824486361
2019-01-31,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8434244521285703,0.3894118777140453,6.542935024794272,0.890084291917818,5.563026824486361
2019-02-01,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8434244521285703,0.3337816094691815,6.542935024794272,0.890084291917818,5.563026824486361
2019-02-04,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8434244521285703,0.3615967435916134,6.542935024794272,0.8344540236729543,5.563026824486361
2019-02-05,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8434244521285703,0.417227011836477,6.499315457962311,0.8344540236729543,5.563026824486361
2019-02-06,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8314137507156687,0.417227011836477,6.499315457962311,0.8066388895505224,5.563026824486361
2019-02-07,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.8314137507156687,0.4450421459589089,6.499315457962311,0.8066388895505224,5.563026824486361
2019-02-08,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.499315457962311,0.8066388895505224,5.563026824486361
2019-02-11,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.455695891130348,0.6953783530607952,5.563026824486361
2019-02-12,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.324837190634463,0.7510086213056589,5.563026824486361
2019-02-13,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.3629963956124995,0.4450421459589089,6.455695891130348,0.7510086213056589,5.563026824486361
2019-02-14,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.3629963956124995,0.4450421459589089,6.542935024794272,0.7927313224893064,5.563026824486361
2019-02-15,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.455695891130348,0.7927313224893064,5.563026824486361
2019-02-18,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.3029428885479906,0.4450421459589089,6.324837190634463,0.7537901347179019,5.563026824486361
2019-02-19,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.455695891130348,0.7537901347179019,5.507396556241497
2019-02-20,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.50712481256732,0.4450421459589089,6.368456757466424,0.7788237554280906,5.507396556241497
2019-02-22,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.368456757466424,0.7788237554280906,5.507396556241497
2019-02-25,4.255715520732066,91.78994260402496,2.864958814610476,0.4450421459589089,3.483103409741517,0.4450421459589089,6.368456757466424,0.7788237554280906,5.451766287996634
2019-02-26,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,3.423049902677008,0.4450421459589089,6.324837190634463,0.7788237554280906,5.451766287996634
2019-02-27,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,3.362996395612498,0.4450421459589089,6.324837190634463,0.7788237554280906,5.451766287996634
2019-02-28,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,3.302942888547989,0.4450421459589089,6.281217623802499,0.7510086213056587,5.423951153874202
2019-03-01,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,3.302942888547989,0.4450421459589089,6.237598056970538,0.7510086213056587,5.451766287996634
2019-03-04,4.728572800813407,91.6508669334128,2.864958814610476,0.4450421459589089,3.290932187135088,0.417227011836477,6.106739356474652,0.7510086213056587,5.451766287996634
2019-03-05,4.728572800813407,91.6508669334128,2.864958814610476,0.3894118777140454,3.230878680070578,0.417227011836477,6.150358923306613,0.723193487183227,5.451766287996634
2019-03-06,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,3.230878680070578,0.417227011836477,6.06311978964269,0.6953783530607951,5.451766287996634
2019-03-07,4.728572800813407,91.6508669334128,2.864958814610476,0.3894118777140454,3.122782367354463,0.417227011836477,5.888641522314843,0.723193487183227,5.2848754832620415
2019-03-08,4.728572800813407,91.6508669334128,2.864958814610476,0.4450421459589089,2.942621846160936,0.417227011836477,5.80140238865092,0.6981598664730383,5.2848754832620415
2019-03-11,4.728572800813407,91.78994260402496,2.864958814610476,0.4450421459589089,2.942621846160936,0.417227011836477,5.670543688155034,0.6953783530607951,5.2848754832620415
2019-03-12,4.728572800813407,89.00842919178177,2.864958814610476,0.3894118777140454,3.002675353225445,0.417227011836477,5.234348019835415,0.6953783530607951,5.229245215017178
2019-03-13,4.728572800813407,89.00842919178177,2.864958814610476,0.3894118777140454,2.822514832031918,0.417227011836477,4.36195668319618,0.6953783530607951,5.229245215017178
2019-03-14,4.728572800813407,89.00842919178177,2.864958814610476,0.3894118777140454,2.774472026380311,0.417227011836477,5.234348019835415,0.6953783530607951,5.006724142037724
2019-03-15,4.728572800813407,89.00842919178177,2.864958814610476,0.3894118777140454,2.774472026380311,0.417227011836477,5.496065420827186,0.7510086213056588,5.006724142037724
2019-03-18,4.728572800813407,89.00842919178177,2.864958814610476,0.3894118777140454,2.774472026380311,0.417227011836477,4.798152351515799,0.6953783530607952,5.006724142037724
2019-03-19,4.728572800813407,83.44540236729542,2.864958814610476,0.3894118777140454,2.714418519315802,0.417227011836477,5.234348019835415,0.692596839648552,5.006724142037724
2019-03-20,4.728572800813407,83.44540236729542,2.864958814610476,0.3894118777140454,2.762461324967409,0.417227011836477,5.234348019835415,0.6953783530607953,4.005379313630178
2019-03-21,4.728572800813407,83.44540236729542,2.864958814610476,0.4172270118364771,2.7864827277932127,0.3894118777140453,4.798152351515799,0.6953783530607953,4.005379313630178
2019-03-22,4.728572800813407,83.44540236729542,2.864958814610476,0.4172270118364771,2.7744720263803115,0.3894118777140453,4.36195668319618,0.6925968396485521,4.005379313630178
2019-03-25,4.728572800813407,83.44540236729542,2.864958814610476,0.445042145958909,2.7744720263803115,0.3894118777140453,4.798152351515798,0.6925968396485521,4.005379313630178
